bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
00|1-3,2649,178,,6.7,,76.7,77.4,X
01|1-3,30542,3599,,11.8,,74.5,75.6,X
02|1-3,40622,4861,,12.0,,82.5,81.0,O
03|1-3,32354,3656,,11.3,,76.4,78.7,X
04|4-6,28673,3038,,10.6,,77.4,79.7,X
05|4-6,26540,2616,,9.9,,77.7,79.3,X
06|4-6,24337,2142,,8.8,,75.9,80.7,O
07|7-9,24615,2039,,8.3,,77.1,81.6,O
08|7-9,21442,1611,,7.5,,81.6,78.0,X
09|7-9,19244,1423,,7.4,,81.8,79.2,X
10|10+,17218,1228,,7.1,,86.3,79.5,X
11|10+,14953,921,,6.2,,71.3,75.7,X
12|10+,12514,732,,5.8,,75.0,76.9,X
13|10+,10533,636,,6.0,,77.9,77.9,X
14|10+,8049,447,,5.6,,85.0,73.9,X
15|10+,6037,301,,5.0,,83.0,82.1,O
16|10+,3658,203,,5.5,,84.9,77.8,X
17|10+,953,39,,4.1,,52.9,66.7,X
18|10+,515,19,,3.7,,39.3,75.1,X
